COUNTY,NAME_x,POP70_x,HHD70_x,POP80_x,HHD80_x,POP90_x,HHD90_x,POP00_x,HHD00_x,POP10_x,HHD10_x,geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,addr,lon,lat,geoCodeAddr,index_right,NAME_y,POP70_y,HHD70_y,POP80_y,HHD80_y,POP90_y,HHD90_y,POP00_y,HHD00_y,POP10_y,HHD10_y
06015,Del Norte County,14558,4697,18175,6774,23458,7985,27506,9170,28610,9907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06017,El Dorado County,43818,15024,85780,32499,125959,46829,156231,58920,181058,70223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06019,Fresno County,412280,126572,512655,178320,666948,220784,798834,252769,930450,289391,county,Fresno County,transit,,California,United States,100.0,94.61,100.82,93.48,100.24,69.73,67.64,76.46,106.93,95.95,102.51,99.52,82.02,65.2,102.64,95.47,94.37,100.79,99.73,79.82,60.43,111.94,103.91,103.98,105.32,106.69,79.75,74.54,99.62,108.54,104.74,107.58,113.28,80.75,68.15,88.06,108.03,113.01,110.64,116.03,89.74,75.6,115.92,104.05,111.91,104.91,114.38,91.01,78.55,105.7,105.87,109.75,107.86,107.62,86.38,70.93,99.9,97.87,105.83,104.8,98.25,69.01,56.38,56.73,60.95,53.09,43.58,46.02,36.99,36.93,40.97,39.67,37.92,40.56,42.07,32.77,32.26,37.1,38.95,41.28,41.7,38.47,34.73,22.79,40.67,33.46,35.72,31.02,34.59,33.36,28.96,38.16,37.82,35.59,34.97,39.09,34.39,31.26,40.84,35.14,40.15,41.15,44.1,36.38,34.45,39.33,43.1,45.78,38.68,40.19,43.48,38.57,43.21,39.81,44.44,40.87,45.4,43.41,38.5,36.72,37.13,41.11,47.12,51.1,44.23,40.6,43.31,47.15,49.86,49.97,51.17,41.7,41.46,44.78,55.35,54.36,59.27,56.21,46.4,46.57,60.81,59.44,59.85,54.12,58.58,51.24,48.25,57.69,51.54,58.65,54.39,58.0,50.38,49.11,55.8,57.31,53.98,57.86,62.56,53.12,45.26,56.62,54.46,59.3,63.18,60.05,55.28,49.93,59.88,56.55,62.63,62.01,64.0,42.18,48.08,61.6,57.34,65.82,60.6,67.19,55.77,46.02,59.57,55.63,56.83,57.14,58.0,52.68,51.48,61.32,55.46,56.18,58.75,58.89,51.06,50.86,57.21,61.05,57.52,54.15,60.81,58.27,47.53,59.99,61.87,63.56,57.93,62.22,58.44,46.74,59.27,58.13,60.6,59.85,61.7,50.86,48.04,59.95,60.5,55.66,52.71,58.58,53.98,44.75,52.02,56.62,51.17,55.56,57.72,52.16,48.18,55.97,56.42,53.98,56.01,62.53,58.58,49.21,58.58,65.13,60.5,54.46,58.37,51.96,41.83,54.05,53.16,60.4,63.28,62.05,58.41,51.65,59.64,58.03,57.48,57.62,65.34,56.93,53.81,55.9,60.26,62.77,55.15,60.81,59.03,51.03,65.75,56.79,59.06,54.91,62.15,58.17,52.26,58.65,54.7,58.89,55.39,66.82,57.72,50.03,59.09,54.98,55.63,55.56,62.35,58.37,46.74,56.79,59.44,56.69,58.58,62.83,58.41,53.23,61.29,56.79,55.42,53.16,56.38,48.28,45.02,53.12,58.51,56.79,48.66,61.84,54.32,43.27,49.9,50.62,48.63,53.57,53.71,50.51,46.98,54.26,55.08,54.26,31.67,49.07,51.37,46.91,51.92,51.1,52.16,47.43,48.35,46.19,42.11,51.2,51.03,52.47,45.81,47.77,41.49,37.68,44.85,46.6,44.51,44.61,46.57,48.32,40.01,49.93,52.44,49.97,39.6,25.81,40.8,45.47,50.31,47.08,47.29,42.42,38.33,43.07,41.8,51.37,52.16,50.48,47.15,48.97,41.8,38.47,50.45,43.07,45.74,45.57,55.18,49.76,39.95,51.92,45.95,46.33,47.29,46.88,43.58,41.39,50.14,45.26,42.52,40.19,54.26,46.4,41.18,52.26,47.63,45.47,48.39,55.87,48.22,40.39,52.61,51.92,51.27,47.56,59.3,48.59,47.87,49.42,50.69,50.93,48.97,53.33,47.39,45.44,52.3,52.13,49.52,48.49,53.6,49.86,45.81,62.94,60.78,60.81,66.33,68.63,56.76,57.89,63.42,67.74,53.23,63.07,,64.04,55.63,68.26,65.68,64.1,67.98,69.73,67.43,60.43,69.53,73.92,72.96,65.07,81.3,66.54,65.44,78.86,72.48,80.27,79.99,86.75,71.17,55.01,80.51,85.96,78.76,80.51,94.23,79.55,63.93,78.0,88.88,83.29,89.09,93.48,69.63,63.86,83.84,80.61,86.62,81.37,78.21,68.15,63.01,78.62,80.44,80.06,88.92,94.17,74.09,62.8,78.24,80.13,76.66,77.93,90.49,77.39,63.07,92.21,82.81,"Fresno County, California, United States",-119.781776,36.715805,"Fresno Co, Fresno, California 93706, United States",195.0,Fresno County,412280.0,126572.0,512655.0,178320.0,666948.0,220784.0,798834.0,252769.0,930450.0,289391.0
06021,Glenn County,17462,5703,21286,7681,24795,8822,26450,9170,28122,9800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06023,Humboldt County,99387,32288,108185,41437,119118,46420,126518,51240,134623,56031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06025,Imperial County,74487,21028,92114,28161,109303,32842,142359,39384,174528,49126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06027,Inyo County,15325,5446,17859,7194,18280,7564,17945,7702,18546,8049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06029,Kern County,326706,100938,402074,139491,542397,181152,661647,208651,839631,254610,county,Kern County,transit,,California,United States,100.0,106.94,113.43,105.6,125.22,105.75,97.24,115.45,135.3,127.46,120.75,113.88,107.91,87.91,115.75,115.45,114.33,114.03,121.27,120.6,82.99,127.84,110.52,114.48,110.6,126.19,108.73,94.25,119.4,127.31,128.88,136.19,132.76,115.82,100.07,123.36,117.24,129.85,128.96,141.94,114.78,112.39,120.75,124.33,117.84,121.12,139.55,124.4,103.43,125.07,122.01,119.25,123.66,129.03,98.88,96.57,105.45,103.06,110.07,109.7,114.48,107.31,80.07,88.28,91.94,76.94,72.69,72.99,58.88,54.1,64.78,57.84,48.81,51.72,55.97,43.51,40.67,54.03,49.78,57.69,53.66,55.75,47.84,40.82,43.21,44.48,43.21,42.91,51.79,42.84,41.34,48.13,54.18,57.46,59.25,51.79,46.04,48.96,56.49,58.66,52.31,54.4,57.39,55.37,51.04,65.22,60.45,58.66,65.3,68.51,60.37,58.21,63.06,63.28,61.49,68.81,73.66,69.93,56.64,53.06,51.42,62.76,65.9,72.39,66.64,63.28,67.31,66.04,64.33,69.18,80.75,68.28,68.58,70.15,83.36,72.24,72.31,79.7,78.36,63.28,69.93,74.33,72.46,74.78,81.64,82.39,71.27,81.49,88.88,80.07,81.19,80.22,73.88,72.61,87.39,82.46,85.82,80.67,92.84,85.3,72.84,90.97,82.69,86.04,78.36,93.28,85.07,75.22,86.27,77.54,85.37,90.37,93.51,72.99,89.33,90.07,82.39,80.67,94.03,89.48,78.96,78.21,78.96,82.84,82.69,84.25,85.6,85.3,77.61,76.04,81.94,75.9,79.1,94.55,72.69,71.94,86.19,83.81,76.94,78.66,82.54,81.12,81.42,90.0,84.85,84.4,78.88,94.7,84.78,87.69,81.94,90.52,88.88,81.64,95.07,80.6,75.6,82.46,79.7,79.48,83.13,85.9,86.27,78.73,78.58,73.06,75.3,77.01,92.01,85.0,74.03,81.87,85.52,79.18,78.43,104.63,106.04,82.61,94.03,75.22,87.76,77.76,87.61,81.19,74.1,88.13,71.27,81.12,90.75,101.64,96.79,91.72,98.43,76.57,79.63,79.85,102.84,84.85,90.9,77.76,83.73,74.78,80.0,92.24,82.91,91.72,83.21,79.18,73.43,77.39,86.49,83.96,84.78,82.24,73.28,76.72,79.33,93.21,85.07,82.39,80.52,74.33,72.09,79.7,94.25,82.01,79.78,78.81,69.93,76.27,70.9,85.07,77.39,71.12,73.88,67.76,68.28,62.24,78.66,72.39,62.84,68.43,72.99,77.91,71.27,71.79,74.85,70.6,66.04,75.67,72.01,67.24,74.33,79.33,72.99,71.27,70.3,80.0,53.21,74.78,77.16,92.39,78.88,65.45,80.15,65.0,71.19,63.73,57.31,66.42,54.25,60.52,63.96,59.85,57.69,60.67,65.6,65.3,62.01,64.03,72.24,79.48,69.7,74.25,77.91,74.93,62.54,44.55,72.01,69.55,73.06,73.06,74.03,58.73,66.57,75.45,77.24,70.15,74.18,62.39,65.82,61.94,64.48,57.76,66.57,63.06,65.37,62.09,65.45,62.84,61.57,67.24,68.06,70.97,69.03,70.07,63.81,64.33,95.82,92.69,70.3,73.58,73.06,70.07,64.93,70.45,72.46,65.52,75.07,67.91,56.87,60.3,73.06,67.99,71.94,70.37,77.24,64.18,65.3,69.63,66.04,70.0,69.85,71.64,64.78,75.45,66.94,65.22,68.58,67.76,73.28,64.85,65.07,71.19,68.51,67.99,71.34,82.99,77.69,78.66,76.79,70.37,64.4,67.16,,70.52,75.97,78.73,72.46,71.49,76.04,83.58,81.27,84.85,81.87,82.54,89.4,74.85,91.04,83.51,79.25,83.36,88.06,81.27,101.94,102.61,84.1,80.82,93.43,91.72,91.12,99.55,108.06,93.28,90.37,95.97,89.55,87.31,83.73,94.1,87.84,85.52,78.13,85.15,78.28,87.46,93.43,80.82,90.82,80.82,81.04,81.42,95.22,93.66,85.75,86.19,86.72,86.12,94.4,89.4,92.16,88.36,79.33,87.01,82.54,"Kern County, California, United States",-118.72,35.34,"Kern County, California, United States",200.0,Kern County,326706.0,100938.0,402074.0,139491.0,542397.0,181152.0,661647.0,208651.0,839631.0,254610.0
06031,Kings County,64613,18298,73734,23502,97214,29083,129458,34418,152982,41233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06033,Lake County,19442,7638,36158,15119,50633,20805,58309,23974,64665,26548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06035,Lassen County,14913,4980,21598,7377,27596,8542,33827,9623,34895,10058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
